,month,year,title,production_budget,domestic_gross,worldwide_gross
5520,4,1986,My Beautiful Laundrette,400000.0,0.0,0.0
5521,11,2005,Show Me,400000.0,0.0,0.0
5522,12,2014,Pancakes,400000.0,0.0,0.0
5523,9,1916,Intolerance,385907.0,0.0,0.0
5524,2,1929,The Broadway Melody,379000.0,2800000.0,4358000.0
5525,4,1983,The Evil Dead,375000.0,2400000.0,29400000.0
5526,5,1999,Trekkies,375000.0,617172.0,617172.0
5527,1,1980,Maniac,350000.0,10000000.0,10000000.0
5528,1,1987,American Ninja 2: The Confrontation,350000.0,4000000.0,4000000.0
5529,7,2005,Murderball,350000.0,1531154.0,1772979.0
5530,9,2010,My Dog Tulip,350000.0,246574.0,310891.0
5531,10,2006,51 Birch Street,350000.0,84689.0,84689.0
5532,11,2002,Revolution#9,350000.0,9118.0,9118.0
5533,4,2009,Royal Kill,350000.0,0.0,0.0
5534,10,2015,Rotor DR1,350000.0,0.0,0.0
5535,4,1957,12 Angry Men,340000.0,0.0,0.0
5536,10,1978,Halloween,325000.0,47000000.0,70000000.0
5537,2,1934,It Happened One Night,325000.0,2500000.0,2500000.0
5538,6,2010,Kynodontas,323000.0,110248.0,1373407.0
5539,11,1999,Tumbleweeds,312000.0,1350248.0,1788168.0
5540,11,2003,Tupac Resurrection,300000.0,7718961.0,7808524.0
5541,3,2000,God's Army,300000.0,2637726.0,2652515.0
5542,10,2003,Pieces of April,300000.0,2528664.0,3571253.0
5543,9,1996,When The Cat's Away,300000.0,1652472.0,2525984.0
5544,12,2008,Wendy and Lucy,300000.0,865695.0,1416046.0
5545,9,1998,Let's Talk About Sex,300000.0,373615.0,373615.0
5546,8,2006,Old Joy,300000.0,255923.0,399908.0
5547,7,2005,First Morning,300000.0,87264.0,87264.0
5548,6,2007,Pierrot le fou,300000.0,70807.0,71380.0
5549,3,1997,The Watermelon Woman,300000.0,42735.0,42735.0
5550,3,2011,3 Backyards,300000.0,39475.0,39475.0
5551,4,2006,Sisters in Law,300000.0,33312.0,33312.0
5552,11,2012,Nothing But a Man,300000.0,17241.0,17241.0
5553,7,2002,Ayurveda: Art of Being,300000.0,16892.0,2066892.0
5554,8,1998,"First Love, Last Rites",300000.0,10876.0,10876.0
5555,5,2005,Fighting Tommy Riley,300000.0,10514.0,10514.0
5556,3,2014,Locker 13,300000.0,3496.0,3496.0
5557,10,2015,The Looking Glass,300000.0,1711.0,1711.0
5558,10,2014,All You Need Is Love,300000.0,0.0,3565259.0
5559,4,1975,Death Race 2000,300000.0,0.0,0.0
5560,7,2012,Some Guy Who Kills People,300000.0,0.0,0.0
5561,8,2013,Midnight Cabaret,300000.0,0.0,0.0
5562,3,2015,Teeth and Blood,300000.0,0.0,0.0
5563,12,2015,Walking to Paris,300000.0,0.0,0.0
5564,12,2010,Anderson's Cross,300000.0,0.0,0.0
5565,12,2015,Amidst the Devil's Wings,300000.0,0.0,0.0
5566,12,2010,Death Calls,290000.0,0.0,0.0
5567,8,2012,Compliance,270000.0,319285.0,830700.0
5568,5,1981,Graduation Day,250000.0,23894000.0,23894000.0
5569,4,1997,Chasing Amy,250000.0,12006514.0,15155095.0
5570,6,2002,Lovely and Amazing,250000.0,4210379.0,4613482.0
5571,4,2017,Sleight,250000.0,3930990.0,3934450.0
5572,4,2003,Better Luck Tomorrow,250000.0,3802390.0,3809226.0
5573,10,2011,Like Crazy,250000.0,3395391.0,3728400.0
5574,6,1995,The Incredibly True Adventure of Two Girls in Love,250000.0,2210408.0,2477155.0
5575,7,2000,Chuck&Buck,250000.0,1055671.0,1157672.0
5576,3,2001,American Desi,250000.0,902835.0,1366235.0
5577,9,1998,Cube,250000.0,489220.0,8969065.0
5578,3,1997,Love and Other Catastrophes,250000.0,212285.0,743216.0
5579,8,1998,I Married a Strange Person,250000.0,203134.0,203134.0
5580,7,2005,November,250000.0,191862.0,191862.0
5581,9,1999,Sugar Town,250000.0,178095.0,178095.0
5582,3,2008,Happy Valley,250000.0,67665.0,67665.0
5583,8,2013,The Canyons,250000.0,59671.0,62375.0
5584,6,2006,The Motel,250000.0,51540.0,51540.0
5585,7,2005,On the Outs,250000.0,49772.0,237816.0
5586,12,2007,Shotgun Stories,250000.0,46026.0,284174.0
5587,8,2014,Nightlights,250000.0,21147.0,21147.0
5588,6,2014,Test,250000.0,18823.0,18823.0
5589,1,1999,The Sticky Fingers of Time,250000.0,18195.0,20628.0
5590,3,2015,Along the Roadside,250000.0,0.0,3234.0
5591,10,2008,Sunday School Musical,250000.0,0.0,0.0
5592,10,2010,Rust,250000.0,0.0,0.0
5593,12,2010,The Christmas Bunny,250000.0,0.0,0.0
5594,11,2009,Ink,250000.0,0.0,0.0
5595,12,2012,The Frozen,250000.0,0.0,0.0
5596,4,2014,Jesus People,250000.0,0.0,0.0
5597,12,2010,Butterfly,250000.0,0.0,0.0
5598,2,2015,UnDivided,250000.0,0.0,0.0
5599,12,2014,Horse Camp,250000.0,0.0,0.0
5600,2,2015,Give Me Shelter,250000.0,0.0,0.0
5601,12,2011,Rock the House,250000.0,0.0,0.0
5602,12,2015,Shooting the Warwicks,250000.0,0.0,0.0
5603,8,2015,The Love Letter,250000.0,0.0,0.0
5604,10,2015,Western Religion,250000.0,0.0,0.0
5605,1,2015,4/11,250000.0,0.0,0.0
5606,11,1925,The Big Parade,245000.0,11000000.0,22000000.0
5607,10,2008,Little Big Top,240000.0,7484.0,7484.0
5608,10,2009,Bronson,230000.0,104979.0,2703762.0
5609,7,2012,Burn,225000.0,1109276.0,1109276.0
5610,9,2000,Urbania,225000.0,1032075.0,1032075.0
5611,6,1953,"The Beast from 20,000 Fathoms",210000.0,5000000.0,5000000.0
5612,7,1969,The Stewardesses,200000.0,13500000.0,25000000.0
5613,3,1980,Mad Max,200000.0,8750000.0,99750000.0
5614,12,1916,"20,000 Leagues Under the Sea",200000.0,8000000.0,8000000.0
5615,10,1996,Swingers,200000.0,4505922.0,6618578.0
5616,1,1967,Per un pugno di dollari,200000.0,3500000.0,3516248.0
5617,2,2011,The Grace Card,200000.0,2430735.0,2430735.0
5618,2,1933,She Done Him Wrong,200000.0,2000000.0,2000000.0
5619,2,2000,Trois,200000.0,1161843.0,1161843.0
5620,6,2015,The Overnight,200000.0,1109808.0,1165996.0
5621,10,2004,Short Cut to Nirvana: Kumbh Mela,200000.0,381225.0,439651.0
5622,10,2012,Middle of Nowhere,200000.0,236806.0,236806.0
5623,10,2008,Call+Response,200000.0,212989.0,212989.0
5624,5,2002,The Business of Fancy Dancing,200000.0,174682.0,174682.0
5625,5,2002,Hybrid,200000.0,162605.0,162605.0
5626,6,2008,Baghead,200000.0,140016.0,140016.0
5627,9,2004,Malevolence,200000.0,126021.0,346106.0
5628,9,2005,Side Effects,200000.0,44701.0,44701.0
5629,10,2008,Good Dick,200000.0,28835.0,52443.0
5630,7,2006,The Case of the Grinning Cat,200000.0,7033.0,7033.0
5631,1,2005,Solitude,200000.0,6260.0,6260.0
5632,3,2014,The Word,200000.0,3648.0,3648.0
5633,6,2007,The Trials of Darryl Hunt,200000.0,1217.0,1217.0
5634,10,2007,The Man From Earth,200000.0,0.0,0.0
5635,12,2004,Samantha: An American Girl Holiday,200000.0,0.0,0.0
5636,1,2008,Yesterday Was a Lie,200000.0,0.0,0.0
5637,9,2014,Archaeology of a Woman,200000.0,0.0,0.0
5638,8,2014,Sanctuary; Quite a Conundrum,200000.0,0.0,0.0
5639,9,2015,Theresa Is a Mother,200000.0,0.0,0.0
5640,11,2015,Perfect Cowboy,200000.0,0.0,0.0
5641,12,2014,H.,200000.0,0.0,0.0
5642,9,2011,Weekend,190000.0,484592.0,1577585.0
5643,1,1999,Bacheha-Ye aseman,180000.0,933933.0,1628579.0
5644,2,2015,Butterfly Girl,180000.0,17503.0,17503.0
5645,6,2017,Arrowhead,180000.0,0.0,0.0
5646,8,1986,She's Gotta Have It,175000.0,7137502.0,7137502.0
5647,7,2011,Another Earth,175000.0,1321194.0,2102779.0
5648,8,2013,Sparrows Dance,175000.0,2602.0,2602.0
5649,9,2015,Heroes of Dirt,175000.0,0.0,0.0
5650,6,2016,The Fits,170000.0,166425.0,169242.0
5651,6,1979,Dolphin,170000.0,14000.0,14000.0
5652,12,2015,Lumea e a mea,168000.0,0.0,29678.0
5653,9,2009,The Horse Boy,160000.0,156612.0,156612.0
5654,3,2002,The Calling,160000.0,32092.0,32092.0
5655,1,1971,Sweet Sweetback's Baad Asssss Song,150000.0,15200000.0,15200000.0
5656,5,2007,Once,150000.0,9445857.0,23323631.0
5657,7,2002,Tadpole,150000.0,2891288.0,3270128.0
5658,6,2000,The Woman Chaser,150000.0,110719.0,110719.0
5659,4,2015,Antarctic Edge: 70Âº South,150000.0,7193.0,7193.0
5660,8,2015,Top Spin,150000.0,5858.0,5858.0
5661,12,2013,Speak No Evil,150000.0,0.0,32927.0
5662,10,2009,A Charlie Brown Christmas,150000.0,0.0,0.0
5663,5,2013,Aroused,150000.0,0.0,0.0
5664,12,2015,Escaping the Holocost,150000.0,0.0,0.0
